 RTP ALTURA GPSALT IGRF mag_res1 mag_res2 LAT LONG Line MAGIGRF X Y
458 -11.168945638013406 315.36 -499.77 22767.31600000001 197.4488351832736 199.64914839801983 -27.811175 -49.113528 12221 150.753 6922287.0 685824.0
459 -4.124421585216765 339.27 -499.1099999999999 22767.33 190.31153021046447 192.40933891395488 -27.812375 -49.113478 12221 143.562 6922154.0 685827.0
460 1.3934581549454994 348.45 -498.24 22767.343999999997 176.50845059136998 178.50392684920743 -27.813571999999997 -49.113417 12221 129.70600000000002 6922021.0 685831.0
461 5.22961655181674 308.83 -497.1199999999999 22767.357999999997 151.40259632598986 153.2959122037772 -27.814771999999998 -49.11335 12221 104.54799999999999 6921888.0 685836.0
462 7.077094029072745 287.42 -495.44000000000005 22767.37200000001 124.18387015794741 125.97545611626879 -27.815966999999997 -49.113294 12221 77.27600000000002 6921756.0 685839.0
463 6.8000421766639505 252.13 -493.29999999999995 22767.385 92.44991863619038 94.13960260944314 -27.81715800000001 -49.113256 12221 45.488 6921624.0 685841.0
464 4.255655720927433 206.96 -490.56999999999994 22767.397999999997 58.50951640700435 60.09695426398272 -27.818344 -49.113231 12221 11.492 6921492.0 685841.0
465 -0.19603158429758993 173.34 -486.98 22767.409 27.13969298258473 28.625659315078828 -27.819528000000002 -49.113214 12221 -19.933 6921361.0 685841.0
466 -5.997402491692814 162.96 -484.43000000000006 22767.421000000002 -1.2535811492638018 0.1305695275401746 -27.820706 -49.113208 12221 -48.383 6921230.0 685839.0
467 -12.107678706515774 167.31 -483.78 22767.431 -31.819923025293768 -30.536210886202692 -27.821875 -49.113222 12221 -79.006 6921101.0 685836.0
468 -18.25843697167985 180.95 -484.23 22767.44 -60.82671560875266 -59.643786138580296 -27.823039 -49.113253 12221 -108.071 6920972.0 685831.0
469 -24.143437347036098 218.82 -486.18000000000006 22767.449 -86.28992938744514 -85.20700799440141 -27.824192 -49.113283 12221 -133.592 6920844.0 685826.0
470 -30.085108385773076 252.82 -488.44000000000005 22767.459 -104.58211365394199 -103.59808161503125 -27.825336 -49.113296999999996 12221 -151.94 6920717.0 685823.0
471 -36.64305324832472 253.1 -490.47 22767.468999999997 -114.51471911567222 -113.62880183910464 -27.826475 -49.113306 12221 -161.928 6920591.0 685820.0
472 -43.944805182409866 250.88 -491.95000000000005 22767.479 -120.77274577263589 -119.9841686666214 -27.827603000000003 -49.113319 12221 -168.24099999999999 6920466.0 685817.0
473 -51.55018637221214 230.1 -493.72 22767.488999999998 -122.52641897854755 -121.83457951689914 -27.828721999999996 -49.113333000000004 12221 -170.05 6920342.0 685813.0
474 -58.571143548482254 198.17 -495.30999999999995 22767.498 -121.54228802597817 -120.94623955130292 -27.829831 -49.113344 12221 -169.12 6920219.0 685810.0
475 -63.69799072230391 169.83 -497.6199999999999 22767.509 -120.21254875644657 -119.710397953959 -27.830931 -49.113336 12221 -167.842 6920098.0 685809.0
476 -66.35357320204719 137.1 -500.25 22767.521 -118.61713342577144 -118.20836409866301 -27.832019 -49.113296999999996 12221 -166.296 6919977.0 685811.0
477 -66.41063869437346 117.62 -502.8699999999999 22767.535 -117.82346322918616 -117.50678458885851 -27.833097 -49.113236 12221 -165.549 6919857.0 685816.0
478 -64.86626544522343 113.14 -504.06999999999994 22767.549 -117.76663542306775 -117.54049828594084 -27.834166999999997 -49.113167 12221 -165.53799999999995 6919739.0 685821.0
479 -61.95126768629787 111.19 -505.3599999999999 22767.562 -117.2370329706639 -117.10160940234064 -27.835231 -49.1131 12221 -165.055 6919621.0 685825.0
480 -58.49626935952361 100.35 -505.95000000000005 22767.575 -115.71885171349348 -115.67336712218388 -27.836285999999998 -49.113044 12221 -163.583 6919504.0 685829.0
481 -55.09332882829163 86.52 -506.46000000000004 22767.588 -114.12867045632306 -114.17312484202715 -27.837335999999997 -49.112989 12221 -162.039 6919387.0 685833.0
482 -52.74087362152038 88.09 -505.1400000000001 22767.601000000002 -112.67613574810065 -112.8099265846312 -27.838386 -49.112939000000004 12221 -160.63299999999995 6919271.0 685836.0
483 -51.885235924842135 110.72 -501.26 22767.612 -112.6346305520738 -112.85887656242649 -27.839439000000002 -49.112908000000004 12221 -160.64 6919154.0 685837.0
484 -52.45331922001381 109.04 -495.28999999999996 22767.623 -110.24335070976149 -110.55822395953916 -27.840496999999996 -49.112891999999995 12221 -158.298 6919037.0 685837.0
485 -54.08895390146317 105.61 -489.1400000000001 22767.634 -107.7808750259302 -108.18732217252571 -27.841561 -49.112881 12221 -155.886 6918919.0 685836.0
486 -56.539301969763095 97.97 -481.93000000000006 22767.644 -105.46997814686549 -105.96877378206871 -27.842631 -49.112878 12221 -153.626 6918800.0 685835.0
487 -59.44704193092372 91.32 -475.05999999999995 22767.654 -103.1215319752298 -103.71302023024643 -27.843708000000003 -49.112881 12221 -151.33 6918681.0 685832.0
488 -62.32607649417109 107.32 -468.6400000000001 22767.664 -101.66466460836078 -102.34962007498068 -27.844789000000002 -49.112894 12221 -149.92600000000004 6918561.0 685829.0
489 -65.04647722781286 139.11 -462.4200000000001 22767.674 -100.47979724149158 -101.25821991971488 -27.845875 -49.112903 12221 -148.79399999999995 6918441.0 685826.0
490 -67.39431868289086 137.15 -456.68000000000006 22767.685 -97.60783261824542 -98.47998090305364 -27.846964 -49.112891999999995 12221 -145.97299999999996 6918320.0 685826.0
491 -69.56345113622201 128.17 -451.51 22767.697 -94.7664172875704 -95.73194704775769 -27.848056 -49.112853 12221 -143.181 6918199.0 685828.0
492 -71.9693045157515 134.35 -445.31999999999994 22767.71 -92.44900195689516 -93.50791319246169 -27.84915 -49.112811 12221 -140.91299999999995 6918078.0 685830.0
493 -74.66307316088204 166.92 -437.8699999999999 22767.722999999998 -91.01916543098663 -92.17223273372221 -27.85025 -49.112769 12221 -139.533 6917956.0 685832.0
494 -77.44096889754039 228.33 -430.43000000000006 22767.736 -90.19032890507809 -91.43755227498276 -27.85135 -49.112728000000004 12221 -138.754 6917834.0 685834.0
495 -80.35931504458175 281.16 -422.30999999999995 22767.748 -89.35249237916958 -90.6938718162433 -27.852456 -49.112691999999996 12221 -137.966 6917712.0 685836.0
496 -83.28557468637086 304.19 -415.46000000000004 22767.761000000002 -86.53623465802744 -87.97254475406035 -27.853558000000003 -49.112656 12221 -135.2 6917589.0 685838.0
497 -86.47029623477269 286.57 -409.21000000000004 22767.772999999997 -83.32062348583342 -84.85126171463826 -27.854664 -49.112625 12221 -132.035 6917467.0 685839.0
498 -89.97339163481759 250.18 -403.54999999999995 22767.785 -80.04459111840595 -81.67033207177265 -27.855769 -49.112596999999994 12221 -128.81 6917344.0 685840.0
499 -93.46583433922342 216.23 -399.06999999999994 22767.797000000002 -77.39620529992644 -79.11644645166784 -27.856869 -49.112575 12221 -126.213 6917222.0 685840.0
500 -96.29183898259768 196.49 -395.0999999999999 22767.808999999997 -74.98124067668027 -76.79520743500656 -27.857967 -49.112558 12221 -123.84899999999999 6917101.0 685840.0
501 -97.90929340064483 202.17 -389.78 22767.82 -73.21408021191529 -75.12271923421919 -27.859060999999997 -49.112544 12221 -122.134 6916979.0 685839.0
502 -97.76473654099581 220.18 -382.79999999999995 22767.831000000002 -71.30134094238365 -73.30387763687527 -27.860156 -49.112542 12221 -120.273 6916858.0 685838.0
503 -96.36056299221174 239.35 -374.20000000000005 22767.841 -69.39505238028119 -71.49183087816601 -27.86125 -49.112556 12221 -118.42 6916737.0 685835.0
504 -95.31095054859634 250.58 -365.48 22767.851000000002 -67.81656797665974 -70.0085349353306 -27.862346999999996 -49.112572 12221 -116.896 6916615.0 685831.0
505 -97.52085539871132 266.59 -358.52 22767.861 -66.28363286560916 -68.57044415386056 -27.863446999999997 -49.112572 12221 -115.416 6916493.0 685829.0
506 -105.72905469942759 271.62 -351.8299999999999 22767.873 -64.56266824236313 -66.9432051371993 -27.864544 -49.112556 12221 -113.74600000000001 6916372.0 685829.0
507 -120.46906747454923 280.55 -344.5799999999999 22767.886000000002 -63.13283171645447 -65.60752467845978 -27.865644 -49.112519 12221 -112.366 6916250.0 685831.0
508 -138.65651417924806 296.03 -337.6700000000001 22767.9 -61.599769836831406 -64.16844680040302 -27.866744 -49.112460999999996 12221 -110.882 6916128.0 685834.0
509 -155.1164870003393 306.03 -329.9000000000001 22767.914 -60.18783605454584 -62.85092748026799 -27.867846999999998 -49.112392 12221 -109.51799999999999 6916005.0 685839.0
510 -104.90631238147392 277.09 -368.6600000000001 22768.166 -59.814944733218745 -62.319104806737506 -27.866910999999998 -49.107461 12231 -108.727 6916102.0 686326.0
511 -92.67791464990741 269.7 -377.22 22768.154 -61.90996098983082 -64.32581759929441 -27.865880999999998 -49.107483 12231 -110.774 6916216.0 686326.0
512 -80.79506566766968 264.81 -387.03 22768.142999999996 -64.20420260015743 -66.53192781116866 -27.864846999999997 -49.107510999999995 12231 -113.021 6916330.0 686325.0
513 -71.2190754076289 261.01 -397.8800000000001 22768.132 -65.88664005200283 -68.12528720716908 -27.863814 -49.107531 12231 -114.655 6916445.0 686325.0
514 -64.81011940830926 258.96 -409.8599999999999 22768.121 -67.75085215013371 -69.9002491838521 -27.862781 -49.107533000000004 12231 -116.47 6916560.0 686326.0
515 -61.08088379124473 256.37 -420.48 22768.111 -69.05241769931678 -71.11316713777431 -27.861744 -49.107535999999996 12231 -117.72200000000001 6916674.0 686328.0
516 -58.92543733159119 248.43 -428.8299999999999 22768.101000000002 -71.48405099268112 -73.45477571790084 -27.860706 -49.107541999999995 12231 -120.104 6916790.0 686329.0
517 -57.15116243000026 225.31 -434.54999999999995 22768.09 -73.51926309081212 -75.40073769458392 -27.859661 -49.10755 12231 -122.09 6916905.0 686330.0
518 -54.64328059533184 210.62 -441.02 22768.08 -74.82389638417648 -76.6153462747104 -27.858617 -49.107558000000004 12231 -123.345 6917021.0 686331.0
519 -51.34827820512918 181.14 -446.24 22768.069 -75.87552967754084 -77.57695485483696 -27.857567 -49.107569 12231 -124.34700000000001 6917137.0 686332.0
520 -47.514882176057256 153.57 -450.9200000000001 22768.057 -77.03780951985317 -78.6486074577243 -27.856516999999997 -49.107592 12231 -125.46 6917254.0 686332.0
521 -43.63613132507324 150.31 -456.24 22768.045 -78.90454006959466 -80.42505489924633 -27.855456 -49.107625 12231 -127.279 6917371.0 686330.0
522 -40.11181017879988 169.9 -462.29999999999995 22768.03200000001 -81.70314252199852 -83.13294378284662 -27.854391999999997 -49.107681 12231 -130.031 6917489.0 686326.0
523 -37.1438179878722 175.38 -468.4200000000001 22768.017999999996 -84.63197032811676 -85.97123008576416 -27.853328 -49.10775 12231 -132.914 6917607.0 686321.0
524 -34.59541387336334 182.62 -474.51 22768.004 -87.98421932946863 -89.23216299212521 -27.85225800000001 -49.107817 12231 -136.22 6917726.0 686316.0
525 -31.78992407034829 168.94 -483.01 22767.992000000002 -90.17579226967688 -91.33190364053424 -27.851189 -49.107864 12231 -138.363 6917845.0 686314.0
526 -28.26414780076643 156.19 -496.56999999999994 22767.981 -92.8068467582747 -93.87215882410423 -27.850125 -49.107872 12231 -140.944 6917962.0 686315.0
527 -24.192893853590455 151.91 -511.4100000000001 22767.971 -95.2964505394435 -96.27061916903958 -27.849071999999996 -49.107861 12231 -143.382 6918079.0 686318.0
528 -20.15630986684684 142.36 -523.4200000000001 22767.962000000003 -97.87685847909344 -98.76083032984877 -27.848021999999997 -49.107856 12231 -145.912 6918195.0 686320.0
529 -16.121733723463578 103.17 -530.95 22767.952 -99.47568761397673 -100.26868809410144 -27.846971999999997 -49.10785300000001 12231 -147.46 6918312.0 686322.0
530 -11.93561798170036 97.15 -537.25 22767.94100000001 -101.68874210257454 -102.39094327767141 -27.845917 -49.107858 12231 -149.623 6918429.0 686323.0
531 -7.681693080153015 111.14 -541.78 22767.93 -105.09079659117235 -105.70219846124142 -27.844856 -49.107872 12231 -152.975 6918546.0 686324.0
532 -3.756459262459226 127.98 -541.46 22767.92 -108.81911466547056 -109.3373934551419 -27.843778000000004 -49.107878 12231 -156.65200000000004 6918666.0 686325.0
533 -0.29126572567881404 149.98 -537.26 22767.909 -113.01162858128755 -113.43583763316849 -27.842683 -49.107881 12231 -160.792 6918787.0 686327.0
534 2.664130836080101 164.17 -532.5899999999999 22767.898999999998 -117.62398488757142 -117.95257501808204 -27.841569 -49.107872 12231 -165.351 6918910.0 686329.0
535 5.088675168439726 172.54 -527.3299999999999 22767.889 -122.90637942584124 -123.1368547940087 -27.840439 -49.107861 12231 -170.578 6919036.0 686332.0
536 6.887012849714384 182.75 -521.1300000000001 22767.877999999997 -129.03699931782558 -129.16953198925273 -27.839294 -49.107864 12231 -176.65400000000002 6919162.0 686334.0
537 8.752214546922886 189.49 -515.1099999999999 22767.866 -136.6719123077057 -136.70529723001837 -27.838141999999998 -49.107883 12231 -184.235 6919290.0 686334.0
538 11.67819957487554 188.02 -509.78999999999996 22767.853 -143.19769720024829 -143.13150391286212 -27.836981 -49.107925 12231 -190.708 6919419.0 686332.0
539 16.509353235106666 175.13 -504.23 22767.839 -148.67712864173888 -148.51075461846676 -27.835811 -49.107978 12231 -196.135 6919549.0 686329.0
540 23.3882393474552 158.16 -498.3800000000001 22767.825 -152.95078543694402 -152.68440274338883 -27.834636 -49.108033 12231 -200.357 6919679.0 686325.0
541 32.12964046774781 148.82 -493.0999999999999 22767.811 -157.4656380736681 -157.09830005243697 -27.833453000000002 -49.108083 12231 -204.81900000000002 6919810.0 686322.0
542 41.29218891472999 142.62 -488.6700000000001 22767.798 -161.5724611981966 -161.10304912629385 -27.832261 -49.108121999999995 12231 -208.87099999999998 6919942.0 686321.0
543 48.48895286780146 153.39 -484.99 22767.786 -167.12325481052937 -166.5506499649596 -27.831061 -49.108128 12231 -214.365 6920075.0 686322.0
544 51.96757510394232 159.77 -481.27 22767.776 -171.69556820323763 -171.0183077297994 -27.829856 -49.108103 12231 -218.877 6920209.0 686327.0
545 50.4547243069856 158.1 -477.9100000000001 22767.767999999996 -171.83743088851674 -171.05517065600452 -27.828642 -49.10805300000001 12231 -218.957 6920343.0 686334.0
546 44.55827472714656 147.86 -473.71000000000004 22767.757999999998 -163.36794012274385 -162.48007760497046 -27.827428 -49.108014000000004 12231 -210.426 6920478.0 686340.0
547 37.68043589657121 134.16 -469.1700000000001 22767.748 -147.6509000644 -146.65777939257111 -27.826208 -49.107991999999996 12231 -194.649 6920613.0 686344.0
548 33.908546975606875 133.04 -464.8900000000001 22767.737 -127.53131071348528 -126.43327601880642 -27.824986 -49.107991999999996 12231 -174.47099999999998 6920748.0 686346.0
549 35.332973473247314 147.56 -461.3399999999999 22767.724 -101.79381861894753 -100.59061150643733 -27.823756 -49.108025 12231 -148.67700000000005 6920884.0 686345.0
550 40.517376449637695 199.07 -458.1600000000001 22767.709 -71.12342378078671 -69.81478585546368 -27.822521999999996 -49.108086 12231 -117.95200000000001 6921021.0 686341.0
551 45.428779953850025 227.6 -454.8299999999999 22767.694 -18.860833101106977 -17.447711020363954 -27.821294 -49.108158 12231 -65.63600000000001 6921157.0 686336.0
552 46.65540473184699 240.16 -454.22 22767.678 48.39775757857277 49.91536381473584 -27.820075 -49.108233 12231 1.676 6921293.0 686331.0
553 39.62681606440543 242.34 -453.51 22767.664 124.1021906487194 125.7227318567225 -27.818864 -49.108303 12231 77.433 6921427.0 686326.0
554 24.42682627893175 241.89 -452.1300000000001 22767.648999999998 200.66469146304738 202.3867905249136 -27.817669 -49.108361 12231 154.048 6921559.0 686322.0
555 3.7555071544651337 236.12 -451.03999999999996 22767.637000000002 264.0566429848045 265.88064403173934 -27.816485999999998 -49.108397 12231 217.49400000000003 6921691.0 686320.0
556 -18.06873970129364 253.37 -451.20000000000005 22767.626 318.83498486083437 320.75942444548224 -27.815314 -49.108391999999995 12231 272.329 6921820.0 686323.0
557 -38.33665904392129 275.94 -452.3900000000001 22767.618 354.9576493469558 356.982441139938 -27.81415800000001 -49.108342 12231 308.51099999999997 6921948.0 686330.0
558 -54.71893527771452 267.74 -452.6199999999999 22767.611 363.2249603820253 365.34950185715456 -27.813017 -49.108283 12231 316.83799999999997 6922075.0 686338.0
559 -64.76294670408562 235.0 -452.5899999999999 22767.60200000001 354.1668589416515 356.38831012674973 -27.811891999999997 -49.108247 12231 307.836 6922199.0 686343.0
560 -69.34709813078315 193.41 -452.45000000000005 22767.592999999997 338.4280814401341 340.74592613839263 -27.81077800000001 -49.108242 12231 292.151 6922323.0 686345.0
561 -70.61473930167134 158.02 -453.6400000000001 22767.581000000002 323.6466956216545 326.0590405182878 -27.809678 -49.108272 12231 277.421 6922445.0 686345.0
562 -70.43747016536545 146.16 -457.6400000000001 22767.568 312.2250254250693 314.7294610084832 -27.808594 -49.108336 12231 266.046 6922565.0 686340.0
563 -71.57743114137196 135.77 -462.47 22767.553 299.78097226523636 302.37577728624836 -27.807525 -49.108419 12231 253.64700000000002 6922683.0 686334.0
564 -74.56266846411788 125.45 -466.93000000000006 22767.54 287.0849191054035 289.7700935640134 -27.806466999999998 -49.1085 12231 240.99599999999998 6922801.0 686328.0
565 -79.084508790908 128.04 -470.73 22767.527000000002 276.4007378482331 279.1758512838567 -27.80541400000001 -49.10855 12231 230.358 6922918.0 686324.0
566 -84.48337205522033 129.09 -474.98 22767.517000000003 265.42387920115414 268.28884528441284 -27.804367 -49.108571999999995 12231 219.43 6923034.0 686324.0
567 -89.82440283934953 126.17 -481.97 22767.507999999998 254.92911781045223 257.88367814636445 -27.803331 -49.108558 12231 208.986 6923149.0 686327.0
568 -94.70861675081923 120.71 -491.5 22767.501 244.54445367612732 247.5883498697116 -27.8023 -49.108517 12231 198.65400000000002 6923263.0 686333.0
569 -98.86804083559304 120.89 -500.8399999999999 22767.494 234.17863193226933 237.31031479994573 -27.801283 -49.108469 12231 188.34 6923375.0 686339.0
570 -102.55546975735687 114.25 -507.4000000000001 22767.487 223.4945848346967 226.71388231086257 -27.800278000000002 -49.108444 12231 177.707 6923487.0 686344.0
571 -105.48862460602096 124.82 -513.0999999999999 22767.47700000001 213.7282533590184 217.03275593207954 -27.79928300000001 -49.108453000000004 12231 167.987 6923597.0 686344.0
572 -108.24616812624464 128.98 -518.6099999999999 22767.467 203.76334307857368 207.1522761567401 -27.798294 -49.10847800000001 12231 158.06799999999996 6923706.0 686344.0
573 -111.13446046814528 112.89 -521.8199999999999 22767.457000000002 193.21278624918088 196.68675235863967 -27.797308 -49.108497 12231 147.563 6923816.0 686343.0
574 -114.355946208736 121.54 -523.0699999999999 22767.447 185.10165061502155 188.6598751639829 -27.796321999999996 -49.108528 12231 139.497 6923925.0 686342.0
575 -118.27506187296994 128.61 -521.49 22767.436 177.4960937856287 181.13935136588262 -27.795331 -49.108556 12231 131.937 6924035.0 686341.0
576 -123.16277897818674 131.81 -516.51 22767.426 169.62153695623596 173.34982756778217 -27.794333 -49.108589 12231 124.10799999999999 6924145.0 686340.0
577 -129.05538392515547 140.6 -509.45000000000005 22767.415 161.51468702894726 165.32921572416026 -27.793325 -49.108628 12231 116.046 6924257.0 686337.0
578 -136.23216702826832 149.42 -500.6600000000001 22767.403 153.58122006490612 157.48370809296858 -27.792303000000004 -49.108669 12231 108.15899999999999 6924371.0 686335.0
579 -143.66720352289212 150.03 -493.1300000000001 22767.391 145.00188119820263 148.99275901969884 -27.791264 -49.108731 12231 99.625 6924486.0 686331.0
580 -150.68254635748042 138.24 -487.0 22767.377999999997 136.74569994103223 140.82651673954211 -27.790208000000003 -49.108786 12231 91.415 6924603.0 686327.0
581 -156.77057704426443 130.49 -479.3299999999999 22767.367000000002 129.47654819605742 133.64842269457657 -27.789142 -49.108828 12231 84.194 6924721.0 686325.0
582 -160.7690039774142 133.37 -472.1099999999999 22767.356 122.1630047680447 126.42783028135875 -27.788061 -49.10885 12231 76.931 6924841.0 686325.0
583 -162.17934772468453 143.08 -466.1700000000001 22767.346 114.13726549851316 118.49598868401482 -27.786972 -49.10885 12231 68.957 6924962.0 686326.0
584 -162.37757047218244 148.28 -462.22 22767.337000000003 107.11097693641057 111.56394192530556 -27.785871999999998 -49.108847 12231 61.983999999999995 6925083.0 686329.0
585 -163.7643515852366 145.43 -461.23 22767.327999999998 99.99626717907465 104.54424856315285 -27.784771999999997 -49.108833000000004 12231 54.923 6925205.0 686332.0
586 -169.58311152746307 140.01 -461.51 22767.319 94.70955742173857 99.35255520100011 -27.783678000000002 -49.108821999999996 12231 49.69 6925327.0 686335.0
587 -181.12618571475335 114.34 -462.6500000000001 22767.308999999997 92.99546470115502 97.73175762641701 -27.782591999999998 -49.108819 12231 48.028 6925447.0 686337.0
588 -197.6203281229592 107.72 -463.77 22767.3 92.67514662685684 97.50456263251655 -27.781511 -49.108825 12231 47.75899999999999 6925567.0 686338.0
589 -216.22215105197796 116.42 -461.98 22767.29 93.26724974779208 98.1890142420596 -27.780435999999998 -49.108831 12231 48.402 6925686.0 686339.0
590 -232.25470595986084 125.98 -460.0 22767.28 97.81957822244202 102.83386327091999 -27.779358000000002 -49.108836 12231 53.006 6925805.0 686341.0
591 -240.4961499871132 148.12 -458.8800000000001 22767.27 103.62603479442932 108.73327085770217 -27.778281 -49.108847 12231 58.863 6925925.0 686341.0
592 -63.04932145068587 181.66 -339.8800000000001 22768.44 -56.15352530550825 -58.63973032575021 -27.867625 -49.102416999999996 12240 -104.71799999999999 6916015.0 686822.0
593 -53.93059749186964 190.5 -349.73 22768.428 -57.35888629338218 -59.76100493972443 -27.866644 -49.10245 12240 -105.87899999999999 6916124.0 686820.0
594 -43.91213068087684 206.19 -357.1199999999999 22768.417999999998 -60.118796573826984 -62.43648471506393 -27.865661 -49.102472 12240 -108.59299999999999 6916233.0 686820.0
595 -34.500536224006794 212.32 -362.93000000000006 22768.40700000001 -63.11570685427189 -65.34896449040346 -27.864675 -49.102489 12240 -111.544 6916342.0 686820.0
596 -26.408548116770618 196.16 -369.78999999999996 22768.397999999997 -65.81816642728762 -67.96664942710822 -27.863689 -49.102486 12240 -114.199 6916451.0 686822.0
597 -20.08076681939118 186.0 -378.1700000000001 22768.389 -68.29817529287433 -70.36153952517833 -27.862706 -49.102467 12240 -116.63 6916560.0 686826.0
598 -15.584927296408827 190.48 -387.78 22768.38 -69.34663486589021 -71.32522446188315 -27.861719 -49.102458 12240 -117.631 6916669.0 686828.0
599 -12.070266325176654 199.67 -399.0799999999999 22768.369 -71.01654514633498 -72.91070423722265 -27.860739000000002 -49.10247800000001 12240 -119.255 6916778.0 686828.0
600 -8.912530533696804 201.75 -408.93000000000006 22768.357999999997 -73.29848493897545 -75.10933224775341 -27.859764000000002 -49.102519 12240 -121.493 6916886.0 686826.0
601 -5.34572467336872 199.6 -419.74 22768.346 -75.33065008533038 -77.05835767760145 -27.858791999999998 -49.102558 12240 -123.48200000000001 6916994.0 686823.0
602 -1.025529986440023 191.77 -429.18000000000006 22768.335 -77.90536452425633 -79.54958826881483 -27.857819 -49.102585999999995 12240 -126.012 6917102.0 686822.0
603 4.030980804883504 175.02 -437.4200000000001 22768.326 -80.14140290203872 -81.70162660207612 -27.856844 -49.102585999999995 12240 -128.201 6917210.0 686824.0
604 9.268684106498219 164.66 -447.03999999999996 22768.31700000001 -82.06002008458753 -83.53701833189395 -27.855875 -49.102578 12240 -130.07299999999998 6917317.0 686826.0
605 14.412443218307063 154.45 -455.71000000000004 22768.307999999997 -83.59883310865543 -84.99165924583795 -27.854906 -49.102564 12240 -131.564 6917425.0 686829.0
606 19.002924807562536 144.62 -462.98 22768.299 -85.71322493748987 -87.02265355633844 -27.853939 -49.102556 12240 -133.631 6917532.0 686832.0
607 22.95532172298437 131.15 -467.98 22768.291 -87.72503796155766 -88.95029447028244 -27.852960999999997 -49.102539 12240 -135.595 6917640.0 686835.0
608 26.278212655521507 120.91 -468.8800000000001 22768.28200000001 -88.45504682714449 -89.59518456835258 -27.85197800000001 -49.102514 12240 -136.276 6917749.0 686839.0
609 28.949160795086126 136.88 -466.4000000000001 22768.273999999998 -90.94047688796465 -91.99472126986618 -27.850981 -49.102492 12240 -138.71200000000002 6917859.0 686843.0
610 31.282547628551608 144.32 -462.45000000000005 22768.266 -93.60674933925173 -94.57355117826674 -27.849971999999998 -49.102469 12240 -141.328 6917971.0 686847.0
611 33.59594955613789 150.12 -459.0 22768.256 -96.74208953472012 -97.62007171287156 -27.848946999999995 -49.102461 12240 -144.41299999999995 6918085.0 686850.0
612 36.15550874506921 150.32 -455.76 22768.24700000001 -100.64307627913664 -101.43163627023728 -27.847908 -49.102453000000004 12240 -148.264 6918200.0 686852.0
613 39.42027547123344 150.23 -452.79999999999995 22768.237 -104.60068006030541 -105.29809661517255 -27.84685 -49.102447 12240 -152.17 6918317.0 686855.0
614 42.81181360025037 148.7 -450.3299999999999 22768.226000000002 -109.2095769393701 -109.81464500562956 -27.845781 -49.102456 12240 -156.72799999999995 6918436.0 686856.0
615 45.99706996406147 148.83 -451.8800000000001 22768.214 -113.62914987957828 -114.14238565403856 -27.844706 -49.102494 12240 -161.099 6918555.0 686854.0
616 48.081300677238474 150.69 -455.6600000000001 22768.2 -118.03639888093014 -118.45831856039965 -27.843628000000002 -49.102556 12240 -165.46 6918674.0 686849.0
617 49.08630830713287 150.22 -461.4100000000001 22768.186 -122.19206907751543 -122.5218980702042 -27.842546999999996 -49.102628 12240 -169.56900000000005 6918794.0 686844.0
618 49.034128771129375 178.92 -467.6400000000001 22768.172000000002 -128.53473927410073 -128.77247758000874 -27.841461 -49.102694 12240 -175.865 6918914.0 686839.0
619 48.89008652888939 221.1 -473.28999999999996 22768.159 -136.76660531220486 -136.9113062739394 -27.840378 -49.102761 12240 -184.049 6919035.0 686835.0
620 50.78564673872597 265.81 -481.19000000000005 22768.144 -147.03727550879015 -147.08988578374394 -27.839294 -49.102833000000004 12240 -194.273 6919155.0 686830.0
621 56.15465093684254 295.72 -489.01 22768.131 -159.16052451014187 -159.12181869010496 -27.838216999999997 -49.1029 12240 -206.35 6919274.0 686825.0
622 65.92806186106316 314.54 -495.22 22768.118 -172.01496935301262 -171.88400078059215 -27.837133 -49.102956 12240 -219.157 6919394.0 686821.0
623 81.1996281007347 313.89 -501.28999999999996 22768.106 -184.35493397625882 -184.13023979725347 -27.836046999999997 -49.102978 12240 -231.446 6919515.0 686821.0
624 100.4121749171031 324.69 -507.01 22768.097 -199.68880134312786 -199.37063995251918 -27.834958 -49.102964 12240 -246.727 6919635.0 686824.0
625 121.48376965110083 331.04 -511.76 22768.088 -218.2354138440869 -217.8224944532764 -27.833866999999998 -49.102922 12240 -265.218 6919756.0 686830.0
626 141.44252020942244 313.12 -516.3699999999999 22768.08 -233.2770263450458 -232.76934895403357 -27.832778 -49.102883 12240 -280.204 6919877.0 686836.0
627 158.25498719385496 293.53 -519.79 22768.072 -247.7088641997193 -247.1066008741081 -27.831685999999998 -49.102844 12240 -294.58099999999996 6919998.0 686841.0
628 172.31431678840778 294.51 -520.9100000000001 22768.063 -264.7197020543929 -264.0228527941827 -27.830592 -49.102821999999996 12240 -311.5370000000001 6920119.0 686846.0
629 185.32801728933066 326.17 -519.29 22768.053 -292.68063716544333 -291.88894357565283 -27.829492 -49.102817 12240 -339.445 6920241.0 686848.0
630 202.64704920219185 311.67 -516.6800000000001 22768.042 -302.02402298392286 -301.1378291957575 -27.828386 -49.102839 12240 -348.73699999999997 6920363.0 686848.0
631 229.34410833809864 259.44 -513.47 22768.029 -282.1495060587795 -281.16855367725793 -27.827278000000003 -49.10288900000001 12240 -328.8130000000001 6920486.0 686845.0
632 269.6180735124984 226.18 -510.27 22768.015 -257.80686103629847 -256.7307196008363 -27.826164000000002 -49.102958 12240 -304.422 6920610.0 686840.0
633 323.94777806377033 257.87 -509.29999999999995 22768.0 -251.02644136753202 -249.8552829437321 -27.825046999999998 -49.103041999999995 12240 -297.594 6920734.0 686834.0
