 RTP ALTURA GPSALT LAT LONG Line mag_res2 mag_res1 MAGIGRF X Y
325 43.697925793989626 123.48 -212.54999999999995 -16.16665 -51.221802 22750 -71.52608635023374 -69.96802358161332 133.629 8212611.75 476288.69
326 80.37082808496133 110.77 -213.28 -16.165639000000002 -51.221835 22750 -14.888237701652287 -13.444591616424018 188.472 8212723.59 476285.0
327 111.2507385454349 104.82 -209.9 -16.164619000000002 -51.221871 22750 47.75850225511152 49.08989148606344 249.308 8212836.36 476281.02
328 130.41605531212622 99.43 -205.04999999999995 -16.163597 -51.22191 22750 121.47813777570494 122.70044386371995 321.211 8212949.43 476276.74
329 132.49327961615586 143.47 -201.96000000000004 -16.162567000000006 -51.221955 22750 216.14962329088212 217.2686196334011 414.049 8213063.42 476271.87
330 117.29129348993932 171.41 -198.58000000000004 -16.161528 -51.221999 22750 306.93379744897754 307.94829864328614 502.985 8213178.33 476266.99
331 89.43036597846984 184.11 -193.72000000000003 -16.160481 -51.222024 22750 369.02303118521866 369.90676196324546 563.219 8213294.17 476264.19
332 56.18813897648717 180.67 -188.23 -16.159422 -51.222024 22750 409.61886624193704 410.337926908774 601.95 8213411.24 476264.07
333 25.868648672003662 161.29 -182.37 -16.15835 -51.22201 22750 435.77558926917266 436.31017195873886 626.2230000000002 8213529.84 476265.42
334 4.301717015665471 148.44 -176.42999999999995 -16.157267 -51.22198 22750 455.2403894278366 455.56725841515 643.7909999999998 8213649.68 476268.56
335 -7.178229740686076 142.71 -172.14 -16.156172 -51.221941 22750 465.60746128534896 465.7141931725337 652.245 8213770.75 476272.59
336 -12.072393002101121 142.47 -167.78999999999996 -16.155070000000002 -51.221899 22750 457.2461038452708 457.1279138502233 641.957 8213892.74 476276.91
337 -16.234476156884213 137.92 -163.64 -16.153956 -51.221852 22750 451.1821360445348 450.8302001487716 633.9490000000002 8214015.96 476281.82
338 -25.158285259678323 146.73 -160.55999999999997 -16.152835999999994 -51.221805 22750 461.326004734015 460.73932324424914 642.139 8214139.8 476286.74
339 -41.56160379552162 156.15 -159.72000000000003 -16.151717 -51.221769 22750 450.29614866674035 449.4890133101568 629.151 8214263.63 476290.47
340 -62.569887149593 170.55 -159.91999999999996 -16.150597 -51.221744 22750 425.13872709681857 424.1254154116671 602.031 8214387.46 476293.01
341 -78.95799729769973 177.23 -158.07000000000005 -16.149478 -51.221724 22750 390.3865414079151 389.17425215297806 565.314 8214511.29 476294.95
342 -75.70022998285162 173.79 -153.39999999999995 -16.148356 -51.221705 22750 347.9252553317705 346.51342867074845 520.883 8214635.43 476296.9
343 -32.18429385569766 167.77 -150.73000000000005 -16.147225 -51.221697 22750 291.96209239591184 290.36382046433994 462.931 8214760.49 476297.65
344 62.083758191120516 166.12 -148.34000000000003 -16.146092000000003 -51.221691 22750 213.7549470133216 211.9732693542908 382.729 8214885.86 476298.11
345 199.0430578664957 168.37 -144.26 -16.144953 -51.221685 22750 133.32851613150808 131.36256721997972 300.298 8215011.84 476298.57
346 347.3627363341441 156.91 -139.5 -16.143808 -51.221672 22750 121.7484831936434 119.58671934571771 286.707 8215138.43 476299.92
347 454.11014341902546 153.95 -135.51999999999998 -16.142661 -51.221655 22750 237.470465711518 235.10895348119323 400.414 8215265.34 476301.56
348 476.93754943744466 150.81 -130.55999999999997 -16.141507999999998 -51.22163 22750 392.73764965453483 390.1647395675357 553.66 8215392.85 476304.1
349 397.04471636333597 131.86 -124.52999999999996 -16.140347 -51.221613 22750 611.6229980514364 608.8481686749712 770.5060000000002 8215521.29 476305.74
350 236.80708368071328 129.85 -118.79999999999997 -16.139181 -51.221602 22750 747.8064188195576 744.8358692191222 904.638 8215650.35 476306.79
351 54.3204910066276 137.46 -114.58000000000004 -16.138008 -51.221602 22750 714.7519885858235 711.5991307746283 869.518 8215780.02 476306.65
352 -85.58465134938305 143.5 -114.71000000000004 -16.136833 -51.221605 22750 608.2744539159482 604.9424616053303 760.9689999999998 8215909.99 476306.21
353 -152.89751305843532 146.03 -116.74 -16.135664000000002 -51.221608 22750 509.92116748058237 506.41078621627065 660.554 8216039.35 476305.78
354 -161.2885162646885 144.54 -119.66999999999996 -16.134506 -51.221599 22750 435.2758955568853 431.57471301895447 583.871 8216167.48 476306.53
355 -142.68563061656312 134.5 -122.69000000000004 -16.133356 -51.221577 22750 373.41441981707646 369.505864469914 519.992 8216294.69 476308.77
356 -124.49661838818379 110.64 -120.79999999999997 -16.132209 -51.221549 22750 324.1309678375837 320.0083865697743 468.698 8216421.6 476311.6
357 -121.60375084331791 107.17 -114.01 -16.131059 -51.221524 22750 315.38537415726563 311.05182070083214 457.936 8216548.81 476314.14
358 -140.70746565739057 119.67 -106.36 -16.1299 -51.221502 22750 334.45054979570625 329.90831814801237 474.969 8216676.94 476316.38
359 -176.70181691074868 131.8 -97.83000000000004 -16.128731 -51.221499 22750 337.6731020086895 332.9455226071456 476.132 8216806.3 476316.53
360 -216.06948945263798 126.31 -87.85000000000002 -16.12755 -51.221519 22750 314.488074207387 309.6018369101671 450.859 8216936.89 476314.31
361 -246.36913409130216 117.87 -78.94999999999997 -16.126361 -51.221566 22750 300.18060614125164 295.17005361123313 434.4380000000001 8217068.39 476309.12
362 -271.06588736228605 115.76 -72.33999999999997 -16.125167 -51.221622 22750 295.50532838685984 290.3802590689279 427.636 8217200.51 476303.04
363 -313.718863928626 117.96 -69.80000000000001 -16.123967 -51.221685 22750 285.72308169010387 280.49330821807746 415.714 8217333.24 476296.07
364 -393.69219617231965 116.62 -68.89999999999998 -16.122764 -51.221741 22750 261.1394925786306 255.79401691597724 388.989 8217466.28 476289.98
365 -497.0459487634773 111.98 -65.11000000000001 -16.121561 -51.221791 22750 238.69566758613888 233.22729097407543 364.406 8217599.32 476284.49
366 -573.0338258953466 111.8 -62.69999999999999 -16.120359 -51.221841 22750 237.38800184775468 231.79671009734716 360.959 8217732.37 476279.0
367 -677.8133787909485 114.91 -50.31 -16.120106 -51.216788 22760 228.27009202897847 216.15631688100697 353.4 8217760.9 476819.26
368 -604.923807598677 113.63 -55.350000000000016 -16.121156 -51.216761 22760 225.5719999935625 213.58594152984912 352.5630000000001 8217644.76 476822.35
369 -506.04765222086843 110.95 -60.44 -16.122203 -51.21673300000001 22760 218.5896855814955 206.7309181339867 347.4369999999999 8217528.92 476825.44
370 -429.0053507916045 112.54 -66.45999999999998 -16.123239 -51.216713 22760 229.0582759819497 217.33573247049054 359.7390000000001 8217414.31 476827.64
371 -393.3445070050934 112.47 -74.99000000000002 -16.124267 -51.216699 22760 250.11091289577942 238.5304725081901 382.608 8217300.63 476829.24
372 -384.6874989682769 111.13 -85.03999999999995 -16.125278 -51.216705 22760 259.67940710148355 248.26330898044083 393.956 8217188.78 476828.77
373 -376.5082967710947 112.84 -96.97000000000004 -16.126278 -51.216716 22760 278.82872544388334 267.5824231091558 414.86300000000006 8217078.16 476827.7
374 -354.3679621132504 108.23 -107.55999999999996 -16.127259 -51.21673300000001 22760 300.2936785553353 289.22130595572787 438.049 8216969.7 476826.03
375 -318.11767492330733 110.95 -115.89 -16.128231 -51.216752 22760 316.9842417314238 306.0881070532354 456.445 8216862.15 476824.06
376 -275.7288574942548 105.01 -124.01 -16.129192 -51.216772 22760 330.82135589850566 320.0995939234096 471.968 8216755.83 476822.1
377 -238.79498190037455 103.39 -131.01999999999998 -16.130145000000002 -51.216785 22760 337.23011934629363 326.6744517031708 480.05 8216650.44 476820.72
378 -215.4982361346856 102.78 -136.75 -16.131095000000002 -51.216799 22760 344.798623152718 334.40850419420536 489.287 8216545.35 476819.35
379 -208.93489349297457 105.34 -143.10000000000005 -16.132039000000002 -51.216816 22760 358.83311865456596 348.611268046077 504.979 8216440.88 476817.68
380 -215.0436669294116 101.49 -148.88 -16.132978 -51.216838 22760 378.72256453820967 368.67531551348816 526.514 8216337.02 476815.41
381 -223.624392480101 104.3 -154.08000000000004 -16.133914 -51.216872 22760 413.30138179666335 403.442572036971 562.729 8216233.47 476811.95
382 -221.11555466892844 118.17 -157.67999999999995 -16.134847 -51.21691 22760 459.24413803010333 449.5803006675453 610.3009999999998 8216130.22 476807.91
383 -192.2151822229355 125.33 -160.47000000000003 -16.135783 -51.21696 22760 507.0755884022447 497.6215466224355 659.762 8216026.67 476802.67
384 -126.14211847418622 139.57 -160.69000000000003 -16.136722 -51.217013 22760 555.8060233186463 546.5657105675873 710.1260000000002 8215922.8 476797.14
385 -17.44233193925941 150.33 -157.13 -16.13767 -51.21706 22760 616.3687674945867 607.3363961859005 772.3389999999998 8215818.02 476792.2
386 130.76446656610966 154.2 -152.60000000000005 -16.138633 -51.217083 22760 639.3382592435414 630.4844056647022 796.998 8215711.4 476789.93
387 296.18436907441344 156.36 -146.74 -16.139611 -51.217074 22760 592.4920030431133 583.7794990754503 751.878 8215603.24 476790.94
388 439.2183057632428 153.8 -141.51 -16.140603 -51.217038 22760 487.4273133526185 478.8226960472285 648.575 8215493.55 476794.92
389 513.5946545934836 151.49 -138.14 -16.141606 -51.216977 22760 344.495085735915 335.9680658552322 507.434 8215382.63 476801.57
390 491.51016324175316 147.92 -137.08000000000004 -16.142614000000002 -51.216897 22760 206.14639256422288 197.67287993617782 370.894 8215271.1 476810.3
391 380.37528937010427 141.12 -138.87 -16.143625 -51.21681 22760 125.11472315286123 116.68806466603691 291.678 8215159.27 476819.62
392 220.00750244798877 139.69 -141.32000000000005 -16.144642 -51.216727 22760 162.23626066244015 153.86081543088832 330.624 8215046.82 476828.65
393 54.16782393916033 128.87 -140.13 -16.145664 -51.216649 22760 255.63416029812257 247.3180067946006 425.854 8214933.75 476837.08
394 -84.64573803555595 119.88 -138.35000000000002 -16.146692 -51.216591 22760 387.20805922254067 378.97689868988584 559.262 8214820.07 476843.44
395 -172.89147014303293 120.83 -137.57000000000005 -16.147728 -51.216566 22760 490.15845100666036 482.05643563058686 664.048 8214705.46 476846.23
396 -206.81676069645366 124.67 -137.63 -16.148770000000006 -51.216572 22760 568.2301173227609 560.29724007329 743.953 8214590.23 476845.76
397 -200.7868045468712 112.16 -137.88 -16.149811 -51.216597 22760 632.402534693043 624.6637512672869 809.951 8214475.0 476843.21
398 -176.6304784463808 94.64 -138.5 -16.15085 -51.216641 22760 678.1116399949792 670.5914662330598 857.4730000000002 8214360.08 476838.58
399 -153.01819877432135 92.41 -142.45000000000005 -16.151882999999998 -51.216713 22760 720.277527408733 713.010731641583 901.431 8214245.77 476830.98
400 -143.99727946475537 97.14 -145.23000000000005 -16.152908 -51.216799 22760 737.6776186385981 730.6807724018292 920.603 8214132.38 476821.89
401 -150.76715524118362 111.19 -145.60000000000005 -16.153933 -51.216888 22760 767.307790544289 760.5843732379793 952.004 8214018.99 476812.51
402 -165.73342582540172 141.83 -145.04999999999995 -16.154957999999993 -51.216969 22760 803.0844866390133 796.6238342932387 989.555 8213905.59 476804.02
403 -176.20548468684558 147.22 -144.60000000000005 -16.155989 -51.217027 22760 829.4087957570462 823.1833246107233 1017.672 8213791.59 476797.9
404 -172.28696185633288 146.06 -142.26999999999995 -16.157022 -51.21706 22760 848.4841810624217 842.4621765166446 1038.555 8213677.28 476794.46
405 -145.72963151147383 144.6 -138.87 -16.158067000000006 -51.21708 22760 866.5106221930347 860.6760583595557 1058.414 8213561.75 476792.5
406 -91.60668915131728 152.64 -138.34000000000003 -16.159114000000002 -51.217074 22760 872.7411395109897 867.0623017909044 1066.492 8213445.91 476793.22
407 -18.996222090803332 155.02 -144.01999999999995 -16.160153 -51.217044 22760 862.1323958013327 856.5760643153462 1057.726 8213330.99 476796.6
408 50.44812402700256 148.74 -154.17999999999995 -16.161172 -51.217002 22760 816.9255792176724 811.4742916382453 1014.332 8213218.23 476801.18
409 103.73085555914302 131.86 -166.23000000000005 -16.162172 -51.216963 22760 742.2221574731175 736.8765825379114 941.406 8213107.62 476805.45
410 139.1199628249188 89.7 -178.10000000000005 -16.163158 -51.216938 22760 625.0756167807675 619.8513405210458 826.007 8212998.54 476808.24
411 158.64090176041395 78.34 -187.29999999999995 -16.164133 -51.216924 22760 469.66309884146216 464.5726535564589 672.318 8212890.69 476809.84
412 165.91958364277363 101.1 -193.67 -16.165097 -51.216916 22760 339.22240503885257 334.2712442483362 543.5790000000002 8212784.07 476810.84
413 161.25241392850978 119.06 -196.34000000000003 -16.166061 -51.216913 22760 219.41790985257748 214.6131123360181 425.474 8212677.45 476811.25
414 143.3790196683372 122.17 -195.4 -16.167031 -51.216922 22760 79.99097540875546 75.34769841837746 287.752 8212570.21 476810.47
415 106.20114491433252 109.6 -188.66 -16.168011 -51.216947 22760 -76.13195144173989 -80.59072632851607 133.347 8212461.74 476807.92
416 55.61037664152812 111.22 -178.76 -16.169010999999998 -51.216977 22760 -233.53088204514384 -237.79490544849492 -22.302 8212351.12 476804.77
417 -0.7529693296261648 119.06 -168.04999999999995 -16.170030999999998 -51.217013 22760 -378.0418536661396 -382.1009961855542 -165.03099999999995 8212238.35 476801.03
418 -54.2928481281459 125.79 -157.65999999999997 -16.171072 -51.217055 22760 -501.7147659174715 -505.55833831614035 -286.885 8212123.12 476796.69
419 -95.57373140481292 131.06 -147.60000000000005 -16.172133 -51.217091 22760 -582.514190948432 -586.1464613434075 -365.829 8212005.74 476792.96
420 -117.72582268939038 141.49 -137.94000000000003 -16.173217 -51.217119 22760 -625.2170717829214 -628.6451078757217 -406.634 8211885.9 476790.11
421 -120.79210387555183 146.79 -127.19000000000004 -16.174314000000006 -51.217146 22760 -638.7213557611216 -641.9431066239928 -418.216 8211764.53 476787.27
422 -110.0849547327254 143.59 -115.83000000000004 -16.175422 -51.21716 22760 -649.5857804328754 -652.6173777444433 -427.133 8211641.93 476785.92
423 -98.57384034868173 139.36 -106.67999999999996 -16.176544 -51.21715800000001 22760 -653.3613633514365 -656.2219783334207 -428.93 8211517.79 476786.35
424 -102.18643701394129 128.59 -99.74 -16.177678 -51.217141 22760 -622.2228904447603 -624.9285489854093 -395.788 8211392.43 476788.26
425 -125.86311142183281 119.97 -93.95000000000003 -16.178814000000006 -51.217121 22760 -583.6604723560357 -586.214333977752 -355.216 8211266.76 476790.47
426 -161.99860017757626 115.55 -88.26999999999998 -16.179953 -51.21709600000001 22760 -564.6812270257723 -567.0900506303526 -334.22 8211140.78 476793.28
427 -194.87494141908877 118.75 -86.25999999999998 -16.181094 -51.217071 22760 -531.011881308282 -533.2751070594245 -298.529 8211014.49 476796.08
428 -215.0421900419629 120.64 -86.98000000000002 -16.18223 -51.217052 22760 -482.7945004842411 -484.90604929576415 -248.302 8210888.82 476798.3
429 -224.13279855367233 116.07 -87.80999999999996 -16.183364 -51.217038 22760 -459.83490963705566 -461.78790262785185 -223.34 8210763.46 476799.91
430 -225.52783044430515 113.39 -91.45000000000003 -16.184489000000006 -51.21703 22760 -422.6575060599849 -424.4462898119265 -184.177 8210639.02 476800.94
431 -222.410731774849 117.17 -100.92999999999996 -16.185597 -51.217035 22760 -385.0413692779917 -386.65054346924273 -144.61 8210516.41 476800.47
432 -220.02094945461886 117.59 -111.44000000000004 -16.186689 -51.217055 22760 -358.00509605813585 -359.41954289229295 -115.658 8210395.66 476798.52
433 -221.52309957018045 124.72 -121.11 -16.187769 -51.217085 22760 -334.5231185934651 -335.7302773934214 -90.284 8210276.12 476795.38
434 -229.56485351612332 152.34 -130.01 -16.188833 -51.217119 22760 -309.41440192358573 -310.4133124518742 -63.31399999999999 8210158.44 476791.94
435 -244.66131586451309 166.12 -139.48000000000002 -16.189889 -51.217149 22760 -285.6133110701033 -286.4088638992069 -37.665 8210041.67 476788.8
436 -263.05560080343446 175.44 -148.90999999999997 -16.190929999999998 -51.217166 22760 -264.4622102566502 -265.0743474209001 -14.685 8209926.44 476787.14
437 -276.7288935976148 179.87 -157.92999999999995 -16.191961 -51.217174 22760 -237.1246784902557 -237.56583757646013 14.465 8209812.45 476786.37
438 -276.8800405384748 171.01 -167.64999999999995 -16.192978 -51.21716 22760 -199.52261257485645 -199.82339958727061 53.864 8209699.99 476787.97
439 -261.96330564787525 150.33 -176.05999999999997 -16.193978 -51.217133 22760 -164.51779634085025 -164.69869896116933 90.642 8209589.37 476791.06
440 -237.05120183374703 120.09 -183.37 -16.194969 -51.217099 22760 -148.30836809083618 -148.37778466949132 108.612 8209479.68 476794.74
441 -213.40245675350286 98.75 -189.11 -16.195954999999998 -51.217063 22760 -139.1841840264164 -139.14659365677508 119.488 8209370.61 476798.72
442 -203.36174238469758 101.44 -191.9 -16.196944000000002 -51.217038 22760 -134.3056243315401 -134.1461754501138 126.119 8209261.22 476801.5
443 -215.55836605453766 119.12 -190.84000000000003 -16.197936 -51.217019 22760 -147.43868090833288 -147.1499890469155 114.741 8209151.53 476803.7
444 -252.61526013097614 139.38 -180.27 -16.198942000000002 -51.21701 22760 -161.75982812092198 -161.32543064525967 102.195 8209040.3 476804.71
445 -311.5698555457259 145.27 -163.70000000000005 -16.199969 -51.217008 22760 -163.20691596384717 -162.61612363713002 102.56 8208926.61 476805.12
446 -375.1198986489684 151.79 -146.77999999999997 -16.201022000000002 -51.217024 22760 -153.89844067076936 -153.1226074194971 113.717 8208810.15 476803.47
447 -315.74581903508795 210.49 -182.63 -16.200941 -51.212455 22770 -122.76339318213907 -127.86059557680798 146.52200000000005 8208819.57 477291.86
448 -274.0751185393877 218.16 -179.67999999999995 -16.199753 -51.21241 22770 -133.81706213002371 -139.15618786213057 133.391 8208951.09 477296.47
449 -229.35785765982712 163.74 -177.64 -16.198560999999998 -51.212363 22770 -140.30807139506805 -145.8931455120575 124.819 8209082.91 477301.38
450 -204.48233715050097 134.78 -176.14 -16.197372 -51.212319 22770 -142.67077760763638 -148.49789504137684 120.379 8209214.43 477306.0
451 -206.42856759107048 140.27 -173.78999999999996 -16.19618 -51.212283 22770 -138.77235237532759 -144.8311406556993 122.192 8209346.25 477309.72
452 -224.44972707825383 181.46 -170.22000000000003 -16.194992000000006 -51.21226 22770 -150.53918959319066 -156.81146611381251 108.339 8209477.77 477311.96
453 -241.86850883707334 189.92 -163.02999999999997 -16.1938 -51.212252 22770 -181.46785600394935 -187.9361553262984 75.314 8209609.58 477312.71
454 -245.8246613684593 188.73 -154.02999999999997 -16.192603 -51.212249 22770 -216.92129078938058 -223.57942803689545 37.752 8209742.02 477312.87
455 -234.11645158143673 187.48 -144.27999999999997 -16.191403 -51.212249 22770 -250.04686727563674 -256.8917887162939 2.512 8209874.76 477312.74
456 -213.75222065231895 185.89 -134.02999999999997 -16.190192 -51.212252 22770 -278.8487003010084 -285.87843181511766 -28.425 8210008.73 477312.3
457 -193.65023500309724 172.6 -124.36 -16.188975 -51.21226 22770 -307.39562020928287 -314.60394854241514 -59.119 8210143.31 477311.27
458 -179.35282383570873 162.48 -116.46000000000004 -16.187753 -51.212263 22770 -337.5598649789772 -344.9547486245755 -91.438 8210278.51 477310.83
459 -173.05210205126417 151.36 -111.27999999999996 -16.186525 -51.212266 22770 -377.4214325125631 -385.00385697498183 -133.464 8210414.32 477310.4
460 -172.73253676284793 145.85 -109.51999999999998 -16.185297 -51.212277 22770 -425.4876462246363 -433.2468133657005 -183.698 8210550.13 477309.07
461 -169.8512415857841 145.39 -110.26 -16.184075 -51.212299 22770 -466.11213994013406 -474.0329066965546 -226.485 8210685.33 477306.55
462 -154.01087733744504 145.57 -110.16999999999996 -16.182858 -51.212322 22770 -512.6515446752153 -520.7331513123298 -275.177 8210819.91 477304.04
463 -122.16404358410871 155.26 -108.54999999999997 -16.181647 -51.212347 22770 -578.1915459705792 -586.429527583958 -342.861 8210953.88 477301.23
464 -87.84027021964498 157.46 -105.97000000000004 -16.180442000000006 -51.212372 22770 -660.2464210208287 -668.6398978964969 -427.05 8211087.23 477298.42
465 -78.6724049991613 153.07 -100.69000000000004 -16.179239000000006 -51.212394 22770 -750.2753136243757 -758.8273253054233 -519.207 8211220.27 477295.9
466 -106.93724512503366 144.11 -95.32000000000004 -16.178036 -51.212413 22770 -858.3712021789778 -867.0854822130444 -629.43 8211353.32 477293.69
467 -135.63203522414298 137.71 -91.78999999999996 -16.176835999999998 -51.21241 22770 -997.0348593410744 -1005.9394029683597 -770.207 8211486.06 477293.85
468 -80.06513669174623 129.6 -88.73000000000002 -16.175639 -51.212385 22770 -1173.007285110621 -1182.1300875713275 -948.279 8211618.49 477296.38
469 157.02114013189748 120.64 -86.99000000000002 -16.174447 -51.212341 22770 -1359.632054445732 -1368.9973400801773 -1136.986 8211750.32 477301.0
470 602.7314873069063 112.1 -85.39999999999998 -16.173256 -51.212288 22770 -1513.9442623271254 -1523.5625751259204 -1293.377 8211882.14 477306.5
471 1194.9361080526223 109.0 -85.23000000000002 -16.172072 -51.212224 22770 -1594.0395933487757 -1603.9240254474591 -1375.5320000000004 8212013.04 477313.2
472 1779.5591375033082 114.94 -88.08000000000004 -16.170897 -51.212174 22770 -1306.9850233108134 -1317.1163924097134 -1090.528 8212143.02 477318.41
473 2180.609257681786 121.43 -98.5 -16.169742000000006 -51.212158 22770 -705.3774266793873 -715.7099695220269 -490.95 8212270.85 477320.06
474 2346.8181160184613 123.69 -109.48000000000002 -16.168606 -51.212158 22770 -59.58759582230854 -70.09689128099015 152.838 8212396.52 477319.93
475 2284.9942231578707 120.94 -119.22000000000004 -16.167486 -51.212169 22770 584.8393667756537 574.1702070032347 795.288 8212520.35 477318.61
476 2027.395407769489 119.57 -129.22000000000003 -16.166389000000002 -51.212188 22770 1187.0424321544072 1176.2274567258266 1395.55 8212641.72 477316.41
477 1640.1291067108598 115.28 -138.21000000000004 -16.165306 -51.212227 22770 1586.3857234542227 1575.4520731625926 1792.969 8212761.55 477312.13
478 1223.1333343687106 97.66 -144.40999999999997 -16.164233 -51.212272 22770 1757.2346623793792 1746.1912812224948 1961.911 8212880.15 477307.25
479 851.6009169621784 110.83 -146.64 -16.163164000000002 -51.212324 22770 1914.6769437192386 1903.534829733635 2117.448 8212998.44 477301.49
480 575.8849294598509 146.58 -143.16999999999996 -16.162094 -51.212377 22770 1884.249421577889 1873.0086805539445 2085.115 8213116.74 477295.72
481 404.4979657047102 157.65 -132.01 -16.161011 -51.21243 22770 1813.3330687967605 1801.9914240370306 2012.269 8213236.56 477289.96
482 322.1943607269716 153.86 -116.88 -16.159910999999994 -51.212474 22770 1761.8360579881864 1750.3803121711978 1958.816 8213358.24 477285.08
483 272.1989973604424 139.6 -97.88 -16.158789000000002 -51.212508 22770 1737.4316299395057 1725.8440292379166 1932.421 8213482.37 477281.39
484 192.46110367460173 127.01 -82.41999999999996 -16.157644 -51.21251 22770 1677.227230115328 1665.4651707950607 1870.199 8213608.96 477280.96
485 72.10591625001612 115.4 -75.01999999999998 -16.156482999999998 -51.212477 22770 1554.946067387966 1542.9605982922656 1745.885 8213737.41 477284.39
486 -35.186269550514254 107.11 -73.56 -16.155319 -51.212416 22770 1434.4296146728989 1422.1846762777445 1623.342 8213866.16 477290.79
487 -88.56067787196442 104.55 -77.05000000000003 -16.154167 -51.212338 22770 1314.787940588452 1302.2639218151382 1501.7 8213993.68 477298.97
488 -97.67443780751898 102.42 -83.13 -16.153022 -51.212252 22770 1182.7074205583656 1169.8948144618112 1367.6370000000004 8214120.29 477308.05
489 -93.45708127747852 95.1 -85.28999999999995 -16.151889 -51.212166 22770 1088.436153018479 1075.3367190266326 1271.403 8214245.66 477317.13
490 -94.83529152193599 113.51 -84.66999999999996 -16.150758 -51.212085 22770 998.5853437362764 985.2067062759734 1179.592 8214370.73 477325.61
491 -104.43257491168731 119.18 -82.77999999999997 -16.149628 -51.212008 22770 894.354652394568 880.7004108451997 1073.4 8214495.8 477333.79
492 -111.80553407294707 124.57 -80.75 -16.148495 -51.211935 22770 803.3829000278599 789.4595875215292 980.46 8214621.17 477341.39
493 -106.0929763613439 131.62 -80.05000000000003 -16.147361 -51.211863 22770 717.1771849258362 702.9849214418558 892.2860000000002 8214746.54 477348.98
494 -87.66016941985083 135.51 -80.12 -16.146228 -51.211799 22770 642.0177863806555 627.5672500778848 815.155 8214871.91 477355.68
495 -67.4249272896452 136.06 -78.95999999999998 -16.145095 -51.211738 22770 580.8516277654082 566.1462838549904 752.0160000000002 8214997.29 477362.09
496 -57.83639653912972 131.03 -74.68 -16.143960999999994 -51.211697 22770 521.7730982149335 506.8380365622276 690.957 8215122.66 477366.41
497 -62.37509168737805 124.91 -71.39999999999998 -16.142822 -51.211719 22770 467.1735384253693 452.08973358575815 634.342 8215248.63 477363.91
498 -81.43009681324463 121.62 -67.44999999999999 -16.141686 -51.211783 22770 429.8238210613726 414.64520947651835 594.965 8215374.3 477356.95
499 -112.19428240397437 123.63 -64.08999999999997 -16.140545 -51.21186 22770 422.18537063603014 406.92896369853554 585.284 8215500.58 477348.5
500 -149.39656033901912 115.82 -59.70999999999998 -16.139397 -51.211941 22770 430.9487153872902 415.6171269721939 591.994 8215627.47 477339.76
501 -184.99460170407644 105.77 -54.58999999999998 -16.138245 -51.212022 22770 450.07197115814864 434.66444153078703 609.054 8215754.98 477331.01
502 -211.2865645710633 97.66 -51.02999999999997 -16.137089000000003 -51.212102 22770 458.59996728764366 443.1159508006526 615.514 8215882.79 477322.27
503 -225.5061629631199 98.94 -52.350000000000016 -16.135935999999994 -51.212188 22770 457.33542167482193 441.78254275503684 612.184 8216010.3 477312.93
504 -231.48514173619375 105.49 -56.13 -16.134792 -51.212286 22770 433.0304999270108 417.4243556836424 585.8240000000002 8216136.88 477302.4
505 -234.44500902473789 103.57 -57.51999999999998 -16.133656 -51.212388 22770 411.8531254172997 396.2021000118444 562.604 8216262.54 477291.28
506 -240.9015004477484 102.72 -59.06 -16.132525 -51.212499 22770 384.33735296364 368.65299007999835 533.052 8216387.59 477279.27
507 -258.43702511033723 107.29 -57.63 -16.131397 -51.212608 22770 361.6435256920288 345.9226658077962 508.328 8216512.33 477267.56
508 -292.7778544370823 112.47 -56.69 -16.130272 -51.212688 22770 368.0026939319198 352.2101430481141 512.673 8216636.76 477258.82
509 -340.33805213921437 112.47 -56.100000000000016 -16.129145 -51.21273 22770 348.82045619498274 332.905848871461 491.487 8216761.51 477254.24
510 -385.74087396590954 111.62 -56.27999999999997 -16.128017 -51.212738 22770 317.5629522306708 301.48357583199413 458.239 8216886.26 477253.22
511 -411.4443152040915 108.69 -56.38 -16.126892 -51.212724 22770 298.0336796588939 281.7615389448597 436.733 8217010.7 477254.57
512 -414.00782122448555 105.65 -55.399999999999984 -16.125770000000006 -51.212688 22770 276.33672320437825 259.8435687872269 413.073 8217134.84 477258.31
513 -413.0792512708007 104.92 -56.56999999999999 -16.124647 -51.212636 22770 255.32217090087346 238.58676644219608 390.102 8217258.98 477263.82
514 -442.8791788250282 104.91 -57.99000000000001 -16.123534 -51.212569 22770 221.81357403536495 204.8193338106147 354.657 8217382.21 477270.82
515 -517.6330830639556 106.01 -59.91000000000002 -16.122422 -51.212491 22770 209.7124465409536 192.4455470578001 340.629 8217505.12 477279.01
516 -609.3802786472971 108.88 -62.44 -16.121322 -51.212402 22770 210.76145554760467 193.20935031787826 339.775 8217626.81 477288.39
517 -667.6647986002481 112.9 -64.24000000000001 -16.120225 -51.212299 22770 201.4559752389664 183.6012272020114 328.577 8217748.19 477299.26
518 -709.4171508203399 100.7 -45.829999999999984 -16.120735999999994 -51.207491 22780 186.69284292915006 162.74823084153084 316.622 8217692.18 477813.46
519 -653.457695570464 99.7 -44.69999999999999 -16.121747 -51.207497 22780 199.48341166422168 175.70338180177612 331.19199999999995 8217580.33 477812.97
520 -565.2824534761814 105.28 -43.98000000000002 -16.122767 -51.207508 22780 208.1304903726946 184.52330691760585 341.631 8217467.56 477811.9
521 -489.4687223186014 100.88 -42.60000000000002 -16.123784 -51.207522 22780 218.54462389913382 195.11344637380532 353.831 8217355.1 477810.53
